fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
2,7,0,False,0,0.71,1,0.22,8,0.06,2,0.01,4,0.0,9,0 days 01:22:32
2,2,7,False,7,0.63,1,0.23,4,0.12,0,0.02,3,0.0,6,0 days 01:17:05
2,2,2,True,2,0.74,0,0.23,7,0.02,1,0.01,3,0.0,1,0 days 02:05:05
2,2,4,False,4,0.484,2,0.3559999999999999,6,0.16,0,0.0,3,0.0,2,0 days 00:01:36
2,2,7,False,7,0.4643333333333333,6,0.4056666666666666,3,0.09,2,0.04,0,0.0,4,0 days 00:07:06
2,2,8,False,8,0.66,6,0.32,2,0.02,1,0.0,3,0.0,3,0 days 00:43:02
2,2,6,False,6,0.55,1,0.21,3,0.15,8,0.06,2,0.03,5,0 days 00:13:45
2,0,7,False,7,0.85,1,0.07,2,0.07,0,0.01,3,0.0,4,0 days 01:58:50
2,2,3,False,3,0.544952380952381,8,0.435047619047619,6,0.02,1,0.0,2,0.0,5,0 days 00:13:51
2,2,8,False,8,0.35571428571428565,1,0.3358095238095238,2,0.30847619047619046,0,0.0,4,0.0,3,0 days 00:16:15
