fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
2,3,1,False,1,0.3634166666666666,2,0.33824999999999994,3,0.2983333333333333,0,0.0,4,0.0,3,0 days 00:54:30.400000
2,3,8,False,8,0.86,3,0.11,2,0.02,1,0.01,4,0.0,2,0 days 02:56:45.900000
2,7,1,False,1,0.57,7,0.28,5,0.14,0,0.01,3,0.0,2,0 days 05:10:17.500000
2,7,2,False,2,0.66,4,0.25,8,0.09,1,0.0,3,0.0,9,0 days 04:33:11.100000
2,1,1,True,1,0.69,2,0.2,7,0.11,0,0.0,3,0.0,1,0 days 05:23:37
2,1,1,True,1,0.67,2,0.25,3,0.08,0,0.0,4,0.0,1,0 days 00:55:42
2,1,2,False,2,0.61,3,0.24,4,0.13,1,0.01,7,0.01,4,0 days 01:21:13
2,1,2,False,2,0.59,3,0.39,1,0.02,0,0.0,4,0.0,3,0 days 00:53:32.200000
2,2,1,False,1,0.59,8,0.27,2,0.13,6,0.01,3,0.0,3,0 days 02:41:24.800000
2,8,2,False,2,0.63,8,0.25,1,0.1,7,0.01,4,0.01,2,0 days 04:04:14.500000
2,2,1,False,1,0.59,5,0.41,2,0.0,0,0.0,3,0.0,3,0 days 05:34:43.400000
2,2,1,False,1,0.81,0,0.16,2,0.02,7,0.01,3,0.0,3,0 days 05:22:51.600000
2,1,2,False,2,0.69,8,0.23,4,0.08,1,0.0,3,0.0,4,0 days 00:43:12.400000
2,2,1,False,1,0.7,4,0.2,3,0.1,0,0.0,2,0.0,5,0 days 00:54:32.300000
2,3,2,False,2,0.818,3,0.18199999999999997,1,0.0,0,0.0,4,0.0,2,0 days 01:20:44.300000
2,7,1,False,1,0.61,8,0.24,2,0.15,0,0.0,4,0.0,9,0 days 05:01:21.900000
2,7,2,False,2,0.66,7,0.21,1,0.12,8,0.01,3,0.0,2,0 days 00:14:26.600000
2,2,7,False,7,0.62,2,0.24,1,0.12,4,0.01,8,0.01,2,0 days 04:04:48.100000
2,2,2,True,2,0.67,1,0.21,3,0.1,4,0.01,6,0.01,1,0 days 01:06:57.600000
2,7,1,False,1,0.85,7,0.13,0,0.01,8,0.01,3,0.0,2,0 days 05:00:45.100000
2,2,1,False,1,0.64,8,0.24,2,0.12,0,0.0,4,0.0,3,0 days 04:56:03.100000
2,2,2,True,2,0.96,0,0.03,1,0.01,3,0.0,4,0.0,1,0 days 08:30:13.500000
2,2,8,False,8,0.56,2,0.24,4,0.18,6,0.01,1,0.01,2,0 days 00:05:21.400000
2,2,0,False,0,0.59,7,0.39,6,0.02,1,0.0,3,0.0,6,0 days 00:27:50.900000
2,2,1,False,1,0.95,4,0.05,2,0.0,0,0.0,3,0.0,3,0 days 03:22:39.800000
2,2,4,False,4,0.63,2,0.22,3,0.09216666666666667,0,0.057833333333333334,1,0.0,2,0 days 00:54:01.700000
2,0,0,True,0,0.63,7,0.28,1,0.07,2,0.02,3,0.0,1,0 days 08:03:19.300000
2,2,1,False,1,0.7818333333333334,2,0.11,3,0.10816666666666666,0,0.0,4,0.0,2,0 days 00:54:30.900000
2,2,2,True,2,0.96,8,0.03,4,0.01,1,0.0,3,0.0,1,0 days 00:59:19.700000
2,0,8,False,8,0.68,0,0.27,2,0.05,1,0.0,4,0.0,2,0 days 03:42:03.800000
2,2,1,False,1,0.95,3,0.03,2,0.01,6,0.01,0,0.0,3,0 days 01:47:43.500000
2,7,4,False,4,0.73,7,0.24,6,0.02,2,0.01,3,0.0,2,0 days 04:09:19.200000
2,7,7,True,7,0.59,1,0.28600000000000003,2,0.11,0,0.013999999999999999,3,0.0,1,0 days 04:02:08.800000
2,2,8,False,8,0.71,2,0.24,3,0.03,4,0.02,0,0.0,2,0 days 00:19:01.800000
2,2,7,False,7,0.53,2,0.32,4,0.09,8,0.03,3,0.02,2,0 days 03:27:07.600000
2,0,7,False,7,0.96,2,0.04,1,0.0,0,0.0,3,0.0,4,0 days 04:31:03.900000
2,7,4,False,4,0.64,1,0.21,8,0.12,2,0.03,3,0.0,9,0 days 03:35:08.900000
