fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,1,1,True,1,0.99,9,0.01,2,0.0,0,0.0,4,0.0,1,0 days 00:12:58.800000
1,1,7,False,7,0.67,0,0.28,8,0.03,3,0.02,2,0.0,8,0 days 00:54:39.100000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:19.500000
1,1,1,True,1,0.69,6,0.31,2,0.0,0,0.0,3,0.0,1,0 days 00:48:14
1,8,1,False,1,0.89,8,0.11,2,0.0,0,0.0,4,0.0,2,0 days 00:04:10.100000
1,8,1,False,1,0.89,8,0.11,2,0.0,0,0.0,4,0.0,2,0 days 00:07:06.100000
1,8,1,False,1,0.9,8,0.1,2,0.0,0,0.0,4,0.0,2,0 days 00:06:48.200000
1,8,1,False,1,0.71,8,0.29,2,0.0,0,0.0,4,0.0,2,0 days 00:06:45.200000
1,2,6,False,6,0.66,1,0.34,2,0.0,0,0.0,3,0.0,3,0 days 02:58:56.600000
1,1,1,True,1,0.98,8,0.02,2,0.0,0,0.0,4,0.0,1,0 days 00:07:15.500000
1,0,1,False,1,0.82,2,0.18,0,0.0,3,0.0,4,0.0,3,0 days 03:09:15.100000
1,2,2,True,2,0.68,7,0.29,1,0.03,0,0.0,3,0.0,1,0 days 02:11:12.600000
1,0,0,True,0,0.74,6,0.24,1,0.02,2,0.0,3,0.0,1,0 days 00:39:30.500000
1,1,7,False,7,0.63,8,0.27,1,0.1,2,0.0,3,0.0,3,0 days 00:07:25.500000
1,1,1,True,1,0.98,9,0.02,2,0.0,0,0.0,4,0.0,1,0 days 00:19:05.900000
1,1,2,False,2,0.58,1,0.4,6,0.02,0,0.0,3,0.0,2,0 days 01:25:42.300000
1,2,1,False,1,0.89,2,0.11,0,0.0,3,0.0,4,0.0,2,0 days 02:55:10.700000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:29.700000
1,6,1,False,1,0.8101666666666667,5,0.17608333333333334,7,0.01375,0,0.0,3,0.0,8,0 days 02:39:24.300000
1,1,9,False,9,0.68,1,0.25,8,0.06,6,0.01,3,0.0,2,0 days 00:49:11.200000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:03:23.500000
1,1,7,False,7,0.9,2,0.07,8,0.02,1,0.01,3,0.0,4,0 days 02:10:42.500000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:10:06.600000
1,6,0,False,0,0.64,1,0.26,5,0.08,6,0.01,8,0.01,4,0 days 00:31:44.900000
1,1,1,True,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,1,0 days 03:03:03.700000
1,1,1,True,1,0.88,7,0.12,2,0.0,0,0.0,3,0.0,1,0 days 02:12:34.800000
1,2,2,True,2,0.58,1,0.35,6,0.07,0,0.0,3,0.0,1,0 days 01:25:51.500000
1,8,8,True,8,0.65,1,0.35,2,0.0,0,0.0,4,0.0,1,0 days 00:11:50.700000
1,2,1,False,1,0.99,6,0.01,2,0.0,0,0.0,3,0.0,3,0 days 01:55:30.100000
1,6,9,False,9,0.57,1,0.39,6,0.04,2,0.0,3,0.0,3,0 days 00:14:01.900000
1,6,1,False,1,0.79,9,0.16,6,0.05,2,0.0,3,0.0,3,0 days 00:13:59.200000
1,6,6,True,6,0.62,1,0.38,2,0.0,0,0.0,3,0.0,1,0 days 00:16:30
1,2,8,False,8,0.98,2,0.02,1,0.0,0,0.0,4,0.0,2,0 days 01:00:43.500000
1,8,1,False,1,0.74,2,0.22,5,0.04,0,0.0,3,0.0,9,0 days 02:42:41.200000
1,8,1,False,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,9,0 days 03:05:18.100000
1,8,1,False,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,9,0 days 00:08:03.200000
1,2,2,True,2,0.84,8,0.14,1,0.02,0,0.0,4,0.0,1,0 days 01:00:53.600000
1,1,5,False,5,0.68,2,0.24,6,0.07,1,0.01,3,0.0,4,0 days 02:03:25.200000
1,8,2,False,2,0.68,8,0.23,6,0.04,1,0.04,0,0.01,2,0 days 01:03:07.600000
1,2,2,True,2,0.8146666666666665,1,0.1653333333333333,8,0.02,0,0.0,4,0.0,1,0 days 01:01:30.900000
1,8,8,True,8,0.74,2,0.26,1,0.0,0,0.0,4,0.0,1,0 days 01:00:45.500000
1,8,6,False,6,0.69,1,0.27,2,0.04,0,0.0,3,0.0,9,0 days 00:59:38.500000
