fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,1,7,False,7,0.71,1,0.22,8,0.04,0,0.03,3,0.0,2,0 days 00:28:01.200000
1,2,6,False,6,0.52,2,0.48,1,0.0,0,0.0,3,0.0,2,0 days 03:07:16.900000
1,0,2,False,2,0.67,1,0.22,0,0.1,7,0.01,3,0.0,3,0 days 01:51:26.300000
1,1,2,False,2,0.67,1,0.21,0,0.12,3,0.0,4,0.0,2,0 days 02:13:34
1,2,1,False,1,0.87,2,0.08,4,0.05,0,0.0,3,0.0,2,0 days 00:09:35.500000
1,1,0,False,0,0.71,1,0.26,2,0.03,3,0.0,4,0.0,2,0 days 00:53:33
1,2,1,False,1,0.68,4,0.22,2,0.09,5,0.01,3,0.0,3,0 days 02:00:57.200000
1,2,2,True,2,0.86,1,0.14,0,0.0,3,0.0,4,0.0,1,0 days 02:41:32.700000
1,2,5,False,5,0.83,7,0.16,2,0.01,0,0.0,3,0.0,3,0 days 02:56:25.900000
1,2,6,False,6,0.68,0,0.28,2,0.04,1,0.0,3,0.0,3,0 days 02:41:37.400000
1,2,0,False,0,0.8801666666666667,1,0.11983333333333335,2,0.0,3,0.0,4,0.0,3,0 days 00:26:56.500000
1,2,2,True,2,0.76,5,0.22,1,0.02,0,0.0,3,0.0,1,0 days 02:21:23.100000
1,2,1,False,1,0.74,5,0.14,7,0.11,6,0.01,3,0.0,6,0 days 00:55:04.200000
1,2,1,False,1,0.89,8,0.07,7,0.03,2,0.01,3,0.0,4,0 days 01:24:10.500000
1,2,2,True,2,0.86,6,0.13,1,0.01,0,0.0,3,0.0,1,0 days 01:49:25.700000
1,0,1,False,1,0.87,0,0.11,5,0.02,2,0.0,3,0.0,2,0 days 01:11:55.600000
1,7,2,False,2,0.74,4,0.22,1,0.04,0,0.0,3,0.0,8,0 days 00:10:26.600000
1,2,1,False,1,0.64,0,0.22,2,0.08,7,0.06,3,0.0,3,0 days 01:02:45.300000
1,2,2,True,2,0.78,1,0.22,0,0.0,3,0.0,4,0.0,1,0 days 01:57:36.600000
1,2,2,True,2,0.81,3,0.19,1,0.0,0,0.0,4,0.0,1,0 days 01:44:59.400000
1,2,0,False,0,0.9283333333333332,1,0.051666666666666666,2,0.02,3,0.0,4,0.0,3,0 days 00:26:56
1,2,1,False,1,0.93,2,0.07,0,0.0,3,0.0,4,0.0,2,0 days 04:50:36.400000
1,2,2,True,2,0.99,6,0.01,1,0.0,0,0.0,3,0.0,1,0 days 01:47:22.200000
1,2,1,False,1,0.61,4,0.27,8,0.1,7,0.02,3,0.0,6,0 days 02:15:53.900000
1,2,0,False,0,0.89,1,0.09,2,0.01,8,0.01,4,0.0,3,0 days 03:38:13.900000
1,2,2,True,2,0.74,1,0.26,0,0.0,3,0.0,4,0.0,1,0 days 03:34:30.400000
1,2,5,False,5,0.7,6,0.3,0,0.0,1,0.0,3,0.0,6,0 days 03:37:21.700000
1,1,2,False,2,0.97,5,0.03,1,0.0,0,0.0,3,0.0,3,0 days 02:09:32.700000
1,2,2,True,2,0.7,0,0.14100000000000001,7,0.139,6,0.02,3,0.0,1,0 days 00:30:48.600000
1,2,2,True,2,0.74,1,0.26,0,0.0,3,0.0,4,0.0,1,0 days 03:34:25
1,3,1,False,1,0.93,2,0.05,6,0.01,4,0.01,3,0.0,5,0 days 03:09:27.300000
1,2,6,False,6,0.63,2,0.35,7,0.02,0,0.0,3,0.0,2,0 days 00:00:00.600000
1,2,2,True,2,0.85,1,0.13,3,0.01,7,0.01,0,0.0,1,0 days 02:14:03.400000
1,1,1,True,1,0.58,3,0.24,7,0.12,5,0.06,2,0.0,1,0 days 01:55:31.600000
1,2,1,False,1,0.866,2,0.134,0,0.0,3,0.0,4,0.0,2,0 days 02:14:13.900000
2,0,2,False,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,2,0 days 01:47:41.600000
2,6,2,False,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,7,0 days 02:24:36.800000
2,6,1,False,1,0.69,2,0.3,7,0.01,0,0.0,3,0.0,8,0 days 03:24:15.600000
2,6,6,True,6,0.93,5,0.07,0,0.0,1,0.0,3,0.0,1,0 days 00:53:52.400000
2,5,1,False,1,0.82,6,0.17,5,0.01,0,0.0,3,0.0,3,0 days 01:20:46.800000
2,0,7,False,7,0.61,2,0.23,1,0.1,0,0.06,3,0.0,4,0 days 08:03:38.400000
2,4,0,False,0,0.69,6,0.26,1,0.05,2,0.0,3,0.0,6,0 days 04:03:14.300000
2,7,2,False,2,0.97,1,0.02,0,0.01,3,0.0,4,0.0,8,0 days 02:14:01.400000
2,7,7,True,7,0.67,2,0.32,1,0.01,0,0.0,3,0.0,1,0 days 03:01:57.100000
2,7,0,False,0,0.87,4,0.1,6,0.02,1,0.01,3,0.0,8,0 days 04:55:22.500000
2,6,1,False,1,0.736,5,0.18,0,0.08399999999999999,2,0.0,3,0.0,7,0 days 00:27:02.300000
2,4,0,False,0,0.61,4,0.3,6,0.09,1,0.0,3,0.0,2,0 days 04:58:02.800000
2,7,7,True,7,0.85,4,0.11,1,0.04,0,0.0,3,0.0,1,0 days 00:55:33.100000
2,4,1,False,1,0.7,0,0.25,8,0.04,2,0.01,4,0.0,5,0 days 05:06:28.900000
2,7,7,True,7,0.71,6,0.27,0,0.01,1,0.01,3,0.0,1,0 days 00:54:46.900000
2,0,1,False,1,0.69,7,0.21,6,0.09,0,0.01,3,0.0,4,0 days 05:22:17.300000
2,1,0,False,0,0.63,5,0.29,2,0.05,1,0.03,3,0.0,4,0 days 01:11:04
2,0,0,True,0,0.92,1,0.08,2,0.0,3,0.0,4,0.0,1,0 days 03:08:56.200000
2,1,2,False,2,0.88,1,0.12,0,0.0,3,0.0,4,0.0,2,0 days 02:17:24
2,1,7,False,7,0.75,0,0.25,2,0.0,1,0.0,3,0.0,4,0 days 05:49:09.400000
